person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,income_group,debt_to_income_ratio,age_group
27,73200,MORTGAGE,5.0,PERSONAL,B,18000,10.99,0,0.25,N,8,Medium,0.2459016393442623,26-35
27,73200,MORTGAGE,7.0,EDUCATION,C,15000,13.22,0,0.2,N,5,Medium,0.20491803278688525,26-35
32,73200,MORTGAGE,1.0,PERSONAL,B,7200,10.2,0,0.1,N,7,Medium,0.09836065573770492,26-35
34,67392,MORTGAGE,0.0,PERSONAL,C,15000,13.85,1,0.22,Y,5,Medium,0.22257834757834757,26-35
27,73400,MORTGAGE,10.0,MEDICAL,A,2100,6.76,0,0.03,N,5,Medium,0.02861035422343324,26-35
34,57000,RENT,1.0,EDUCATION,B,10000,11.14,0,0.18,N,8,Medium,0.17543859649122806,26-35
28,73500,OWN,12.0,HOMEIMPROVEMENT,B,10000,9.88,0,0.14,N,10,Medium,0.1360544217687075,26-35
30,73524,MORTGAGE,2.0,EDUCATION,D,10000,14.74,0,0.14,N,8,Medium,0.13601001033676077,26-35
32,73527,MORTGAGE,11.0,EDUCATION,B,12000,12.42,0,0.16,N,7,Medium,0.16320535313558285,26-35
34,58000,RENT,11.0,PERSONAL,B,10000,10.65,0,0.17,N,9,Medium,0.1724137931034483,26-35
27,73580,MORTGAGE,3.0,EDUCATION,D,19950,14.96,0,0.27,N,7,Medium,0.2711334601793966,26-35
34,73600,MORTGAGE,10.0,HOMEIMPROVEMENT,B,15000,12.42,0,0.2,N,7,Medium,0.20380434782608695,26-35
29,58000,RENT,3.0,PERSONAL,A,10000,6.99,0,0.17,N,5,Medium,0.1724137931034483,26-35
32,58000,RENT,3.0,MEDICAL,B,10000,10.96,0,0.17,N,10,Medium,0.1724137931034483,26-35
28,58100,RENT,4.0,MEDICAL,B,10000,10.25,0,0.17,N,8,Medium,0.1721170395869191,26-35
27,57800,MORTGAGE,11.0,MEDICAL,D,16000,16.29,1,0.24,N,8,Medium,0.2768166089965398,26-35
35,74000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,5000,7.9,0,0.07,N,5,Medium,0.06756756756756757,26-35
34,74000,MORTGAGE,10.0,EDUCATION,C,17000,14.27,0,0.23,Y,10,Medium,0.22972972972972974,26-35
27,59004,RENT,3.0,EDUCATION,D,10000,16.32,0,0.17,Y,6,Medium,0.16948003525184732,26-35
29,74000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,12000,10.99,0,0.16,N,9,Medium,0.16216216216216217,26-35
27,74000,MORTGAGE,4.0,EDUCATION,D,12100,16.89,0,0.16,Y,9,Medium,0.1635135135135135,26-35
32,74000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,1200,7.49,0,0.02,N,9,Medium,0.016216216216216217,26-35
28,74000,MORTGAGE,13.0,PERSONAL,B,7800,10.99,0,0.11,N,7,Medium,0.10540540540540541,26-35
29,54000,RENT,5.0,HOMEIMPROVEMENT,C,10000,13.49,1,0.19,Y,9,Medium,0.18518518518518517,26-35
32,74000,MORTGAGE,5.0,PERSONAL,B,15000,11.11,0,0.2,N,7,Medium,0.20270270270270271,26-35
30,74000,OWN,13.0,MEDICAL,B,10500,10.74,0,0.14,N,8,Medium,0.14189189189189189,26-35
30,74000,MORTGAGE,0.0,PERSONAL,A,7625,7.49,0,0.1,N,5,Medium,0.10304054054054054,26-35
28,60000,RENT,8.0,EDUCATION,A,10000,8.9,0,0.17,N,9,Medium,0.16666666666666666,26-35
33,74000,MORTGAGE,2.0,MEDICAL,A,20500,6.54,0,0.28,N,10,Medium,0.27702702702702703,26-35
29,74000,MORTGAGE,8.0,EDUCATION,B,25000,11.49,0,0.34,N,6,Medium,0.33783783783783783,26-35
29,74000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,9000,7.51,0,0.12,N,10,Medium,0.12162162162162163,26-35
32,68000,MORTGAGE,6.0,EDUCATION,C,1000,14.72,1,0.01,Y,9,Medium,0.014705882352941176,26-35
28,74000,MORTGAGE,6.0,EDUCATION,B,18000,10.75,0,0.24,N,5,Medium,0.24324324324324326,26-35
29,54000,RENT,12.0,PERSONAL,B,10000,11.71,1,0.19,N,7,Medium,0.18518518518518517,26-35
32,74000,OWN,3.0,PERSONAL,B,5000,10.62,0,0.07,N,10,Medium,0.06756756756756757,26-35
30,74000,MORTGAGE,14.0,VENTURE,C,14000,13.92,0,0.19,Y,10,Medium,0.1891891891891892,26-35
30,60000,RENT,4.0,VENTURE,A,10000,6.03,0,0.17,N,7,Medium,0.16666666666666666,26-35
32,60000,RENT,0.0,PERSONAL,B,10000,12.42,0,0.17,N,9,Medium,0.16666666666666666,26-35
32,74000,MORTGAGE,0.0,PERSONAL,A,1800,8.94,0,0.02,N,10,Medium,0.024324324324324326,26-35
30,60000,RENT,2.0,PERSONAL,A,10000,7.49,0,0.17,N,7,Medium,0.16666666666666666,26-35
28,54000,RENT,2.0,EDUCATION,D,10000,16.49,1,0.19,Y,7,Medium,0.18518518518518517,26-35
35,74000,MORTGAGE,9.0,EDUCATION,A,8200,8.0,0,0.11,N,5,Medium,0.11081081081081082,26-35
28,74000,OWN,12.0,VENTURE,D,5450,12.67,0,0.07,Y,6,Medium,0.07364864864864865,26-35
34,74004,OWN,6.0,VENTURE,A,7200,6.62,0,0.1,N,7,Medium,0.09729203826820172,26-35
35,60000,RENT,7.0,PERSONAL,B,10000,11.11,0,0.17,N,9,Medium,0.16666666666666666,26-35
29,74004,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000,11.86,0,0.14,N,8,Medium,0.13512783092805794,26-35
29,74004,MORTGAGE,13.0,PERSONAL,B,13000,11.26,0,0.18,N,6,Medium,0.17566618020647531,26-35
28,54000,RENT,11.0,DEBTCONSOLIDATION,D,10000,16.02,1,0.19,Y,8,Medium,0.18518518518518517,26-35
33,60000,RENT,5.0,EDUCATION,A,10000,5.79,0,0.17,N,5,Medium,0.16666666666666666,26-35
34,60000,RENT,1.0,EDUCATION,B,10000,9.62,0,0.17,N,9,Medium,0.16666666666666666,26-35
28,60000,RENT,4.0,EDUCATION,A,10000,6.54,0,0.17,N,6,Medium,0.16666666666666666,26-35
34,74256,MORTGAGE,1.0,HOMEIMPROVEMENT,B,11000,9.25,0,0.15,N,9,Medium,0.14813617754794225,26-35
32,74280,MORTGAGE,4.0,DEBTCONSOLIDATION,B,6400,10.99,0,0.09,N,10,Medium,0.08616047388260635,26-35
32,74346,MORTGAGE,16.0,MEDICAL,A,7000,7.9,0,0.09,N,9,Medium,0.09415435934683776,26-35
29,74360,OWN,7.0,MEDICAL,A,8725,5.99,0,0.12,N,7,Medium,0.11733458848843464,26-35
28,74400,MORTGAGE,7.0,MEDICAL,B,12000,10.99,0,0.16,N,6,Medium,0.16129032258064516,26-35
29,60000,RENT,5.0,MEDICAL,A,10000,7.88,0,0.17,N,8,Medium,0.16666666666666666,26-35
27,54000,RENT,4.0,DEBTCONSOLIDATION,D,10000,15.95,1,0.19,N,9,Medium,0.18518518518518517,26-35
30,74400,OWN,8.0,VENTURE,A,7500,7.49,0,0.1,N,7,Medium,0.10080645161290322,26-35
31,74400,MORTGAGE,11.0,VENTURE,A,13000,7.88,0,0.17,N,10,Medium,0.17473118279569894,26-35
27,68400,MORTGAGE,8.0,DEBTCONSOLIDATION,C,8000,14.26,1,0.12,N,7,Medium,0.11695906432748537,26-35
32,60000,RENT,4.0,VENTURE,A,10000,7.51,0,0.17,N,9,Medium,0.16666666666666666,26-35
29,54000,RENT,0.0,PERSONAL,D,10000,14.96,1,0.19,N,9,Medium,0.18518518518518517,26-35
28,74600,OWN,12.0,PERSONAL,C,9500,10.78,0,0.13,N,9,Medium,0.12734584450402145,26-35
31,74628,MORTGAGE,12.0,DEBTCONSOLIDATION,C,15000,12.99,0,0.2,N,5,Medium,0.20099694484643835,26-35
34,74700,OWN,10.0,MEDICAL,B,14000,9.91,0,0.19,N,5,Medium,0.18741633199464525,26-35
29,60000,RENT,4.0,DEBTCONSOLIDATION,A,10000,8.59,0,0.17,N,5,Medium,0.16666666666666666,26-35
28,74778,MORTGAGE,13.0,PERSONAL,C,6000,13.98,0,0.08,N,9,Medium,0.08023750300890636,26-35
34,60000,RENT,14.0,HOMEIMPROVEMENT,C,10000,13.57,0,0.17,N,6,Medium,0.16666666666666666,26-35
27,74800,MORTGAGE,1.0,MEDICAL,B,21000,10.59,0,0.28,N,7,Medium,0.2807486631016043,26-35
27,60000,RENT,1.0,PERSONAL,C,10000,13.22,0,0.17,N,7,Medium,0.16666666666666666,26-35
28,68900,MORTGAGE,1.0,PERSONAL,E,18000,17.39,1,0.26,N,7,Medium,0.2612481857764877,26-35
28,75000,OWN,11.0,EDUCATION,B,12000,12.69,0,0.16,N,5,Medium,0.16,26-35
29,60000,RENT,11.0,EDUCATION,C,10000,11.97,0,0.17,N,5,Medium,0.16666666666666666,26-35
27,60132,RENT,11.0,VENTURE,B,10000,10.62,0,0.17,N,6,Medium,0.1663008048958957,26-35
29,75000,OWN,1.0,VENTURE,B,18000,12.42,0,0.24,N,9,Medium,0.24,26-35
33,60626,RENT,3.0,VENTURE,B,10000,10.74,0,0.16,N,6,Medium,0.16494573285389108,26-35
30,75000,OWN,14.0,VENTURE,C,10000,14.27,0,0.13,Y,6,Medium,0.13333333333333333,26-35
29,61000,RENT,12.0,VENTURE,D,10000,16.07,0,0.16,N,9,Medium,0.16393442622950818,26-35
28,75000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,15000,8.9,0,0.2,N,9,Medium,0.2,26-35
35,75000,OWN,9.0,VENTURE,A,7600,7.49,0,0.1,N,7,Medium,0.10133333333333333,26-35
27,43200,RENT,9.0,MEDICAL,C,4000,13.48,0,0.09,N,7,Medium,0.09259259259259259,26-35
34,44000,RENT,2.0,VENTURE,B,4000,10.36,0,0.09,N,9,Medium,0.09090909090909091,26-35
33,75000,MORTGAGE,4.0,PERSONAL,A,6000,7.9,0,0.08,N,8,Medium,0.08,26-35
32,75000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,12000,10.65,0,0.16,N,5,Medium,0.16,26-35
27,75000,MORTGAGE,0.0,PERSONAL,A,7500,8.9,0,0.1,N,10,Medium,0.1,26-35
29,75000,OWN,5.0,VENTURE,B,6000,12.69,0,0.08,N,7,Medium,0.08,26-35
28,45000,RENT,0.0,EDUCATION,A,4000,7.49,0,0.09,N,8,Medium,0.08888888888888889,26-35
28,75000,MORTGAGE,5.0,MEDICAL,A,16800,6.03,0,0.22,N,8,Medium,0.224,26-35
35,75000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,4000,14.27,0,0.05,Y,5,Medium,0.05333333333333334,26-35
27,75000,MORTGAGE,6.0,PERSONAL,A,3500,6.03,0,0.05,N,10,Medium,0.04666666666666667,26-35
29,39000,RENT,0.0,VENTURE,D,4000,15.99,1,0.1,Y,5,Low,0.10256410256410256,26-35
28,75000,MORTGAGE,2.0,PERSONAL,C,15000,14.65,0,0.2,Y,7,Medium,0.2,26-35
32,75000,MORTGAGE,14.0,PERSONAL,C,5600,15.96,0,0.07,Y,9,Medium,0.07466666666666667,26-35
31,45000,RENT,0.0,EDUCATION,C,4000,13.43,0,0.09,N,6,Medium,0.08888888888888889,26-35
28,69000,MORTGAGE,4.0,EDUCATION,D,30000,15.31,1,0.43,Y,9,Medium,0.43478260869565216,26-35
27,75000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,6625,10.99,0,0.09,N,10,Medium,0.08833333333333333,26-35
30,75000,MORTGAGE,3.0,VENTURE,A,18750,7.9,0,0.25,N,6,Medium,0.25,26-35
31,75000,MORTGAGE,8.0,EDUCATION,D,16500,16.77,0,0.22,Y,8,Medium,0.22,26-35
30,45200,RENT,0.0,MEDICAL,B,4000,10.59,0,0.09,N,8,Medium,0.08849557522123894,26-35
29,45204,RENT,8.0,MEDICAL,B,4000,11.48,0,0.09,N,7,Medium,0.08848774444739403,26-35
35,75000,MORTGAGE,2.0,PERSONAL,C,20000,13.49,0,0.27,Y,5,Medium,0.26666666666666666,26-35
32,75000,MORTGAGE,8.0,MEDICAL,A,14000,6.03,0,0.19,N,10,Medium,0.18666666666666668,26-35
27,45468,RENT,2.0,VENTURE,C,4000,13.99,0,0.09,Y,5,Medium,0.08797395970792646,26-35
33,75000,MORTGAGE,6.0,MEDICAL,A,6000,7.51,0,0.08,N,8,Medium,0.08,26-35
32,75000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,12000,11.71,0,0.16,N,6,Medium,0.16,26-35
31,62004,RENT,1.0,VENTURE,C,10000,12.84,0,0.16,N,5,Medium,0.16127991742468228,26-35
34,75000,MORTGAGE,3.0,MEDICAL,A,3000,7.9,0,0.04,N,5,Medium,0.04,26-35
31,69000,MORTGAGE,15.0,EDUCATION,A,4050,7.51,1,0.06,N,7,Medium,0.058695652173913045,26-35
35,69000,MORTGAGE,2.0,VENTURE,D,25500,17.27,1,0.37,N,5,Medium,0.3695652173913043,26-35
29,63000,RENT,13.0,MEDICAL,A,10000,7.49,0,0.16,N,8,Medium,0.15873015873015872,26-35
29,63000,RENT,5.0,PERSONAL,D,10000,15.33,0,0.16,N,9,Medium,0.15873015873015872,26-35
33,75000,MORTGAGE,13.0,MEDICAL,B,25000,10.65,0,0.33,N,7,Medium,0.3333333333333333,26-35
27,64000,RENT,0.0,PERSONAL,C,10000,15.27,0,0.16,Y,10,Medium,0.15625,26-35
32,64000,RENT,1.0,EDUCATION,B,10000,12.69,0,0.16,N,10,Medium,0.15625,26-35
29,75000,MORTGAGE,2.0,MEDICAL,C,8000,12.99,0,0.11,N,10,Medium,0.10666666666666667,26-35
29,75000,MORTGAGE,8.0,MEDICAL,A,4200,5.42,0,0.06,N,9,Medium,0.056,26-35
30,64000,RENT,4.0,DEBTCONSOLIDATION,B,10000,11.99,0,0.16,N,6,Medium,0.15625,26-35
28,64000,RENT,1.0,HOMEIMPROVEMENT,C,10000,11.66,0,0.16,Y,8,Medium,0.15625,26-35
28,64125,RENT,2.0,DEBTCONSOLIDATION,B,10000,10.65,0,0.16,N,7,Medium,0.15594541910331383,26-35
31,75000,MORTGAGE,4.0,MEDICAL,B,13800,10.99,0,0.18,N,9,Medium,0.184,26-35
29,75000,MORTGAGE,6.0,MEDICAL,A,8000,5.42,0,0.11,N,5,Medium,0.10666666666666667,26-35
31,75000,MORTGAGE,6.0,VENTURE,A,3000,8.49,0,0.04,N,5,Medium,0.04,26-35
29,64500,RENT,5.0,MEDICAL,A,10000,8.94,0,0.16,N,7,Medium,0.15503875968992248,26-35
29,75000,MORTGAGE,2.0,PERSONAL,A,9000,7.49,0,0.12,N,6,Medium,0.12,26-35
32,75000,MORTGAGE,6.0,PERSONAL,B,5000,11.49,0,0.07,N,8,Medium,0.06666666666666667,26-35
28,64600,RENT,3.0,PERSONAL,C,10000,13.48,0,0.15,Y,7,Medium,0.15479876160990713,26-35
33,75000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,10000,10.99,0,0.13,N,10,Medium,0.13333333333333333,26-35
32,75000,MORTGAGE,5.0,VENTURE,C,16000,13.49,0,0.21,N,8,Medium,0.21333333333333335,26-35
31,64900,RENT,2.0,MEDICAL,A,10000,7.66,0,0.15,N,5,Medium,0.15408320493066255,26-35
30,75000,MORTGAGE,11.0,PERSONAL,B,5000,10.99,0,0.07,N,10,Medium,0.06666666666666667,26-35
35,59000,RENT,5.0,PERSONAL,C,10000,13.49,1,0.17,Y,10,Medium,0.1694915254237288,26-35
30,65000,RENT,3.0,EDUCATION,C,10000,14.27,0,0.15,Y,7,Medium,0.15384615384615385,26-35
29,75000,OWN,4.0,EDUCATION,D,5000,15.62,0,0.07,N,10,Medium,0.06666666666666667,26-35
33,65000,RENT,4.0,MEDICAL,B,10000,11.99,0,0.15,N,9,Medium,0.15384615384615385,26-35
27,75000,OWN,11.0,PERSONAL,D,16000,16.89,0,0.21,Y,5,Medium,0.21333333333333335,26-35
29,75000,MORTGAGE,9.0,PERSONAL,B,8000,11.99,0,0.11,N,5,Medium,0.10666666666666667,26-35
31,75000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,2500,12.99,0,0.03,Y,5,Medium,0.03333333333333333,26-35
30,65000,RENT,3.0,PERSONAL,C,10000,12.73,0,0.15,Y,6,Medium,0.15384615384615385,26-35
27,58650,MORTGAGE,11.0,MEDICAL,A,4000,5.42,1,0.06,N,6,Medium,0.06820119352088662,26-35
28,65000,RENT,12.0,VENTURE,D,10000,14.96,0,0.15,Y,6,Medium,0.15384615384615385,26-35
28,65004,RENT,12.0,PERSONAL,A,10000,7.88,0,0.15,N,6,Medium,0.15383668697310934,26-35
27,66000,RENT,6.0,VENTURE,A,10000,7.9,0,0.15,N,7,Medium,0.15151515151515152,26-35
35,75000,MORTGAGE,9.0,EDUCATION,A,10000,7.29,0,0.13,N,9,Medium,0.13333333333333333,26-35
29,66000,RENT,4.0,VENTURE,A,10000,7.9,0,0.15,N,6,Medium,0.15151515151515152,26-35
28,66000,RENT,9.0,VENTURE,A,10000,7.9,0,0.15,N,9,Medium,0.15151515151515152,26-35
32,66000,RENT,4.0,MEDICAL,B,10000,11.71,0,0.15,N,9,Medium,0.15151515151515152,26-35
33,66500,RENT,13.0,VENTURE,B,10000,10.95,0,0.15,N,6,Medium,0.15037593984962405,26-35
35,75000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,9000,5.79,0,0.12,N,9,Medium,0.12,26-35
31,75000,MORTGAGE,2.0,EDUCATION,A,12000,7.29,0,0.16,N,10,Medium,0.16,26-35
29,75000,MORTGAGE,3.0,EDUCATION,B,16950,10.37,0,0.23,N,10,Medium,0.226,26-35
27,75000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,10000,7.49,0,0.13,N,7,Medium,0.13333333333333333,26-35
30,67202,RENT,4.0,DEBTCONSOLIDATION,A,10000,7.49,0,0.15,N,7,Medium,0.14880509508645576,26-35
35,67500,RENT,3.0,MEDICAL,B,10000,10.65,0,0.15,N,7,Medium,0.14814814814814814,26-35
28,58650,MORTGAGE,5.0,MEDICAL,D,20000,14.91,1,0.29,Y,10,Medium,0.3410059676044331,26-35
29,68000,RENT,2.0,PERSONAL,C,10000,14.27,0,0.15,N,8,Medium,0.14705882352941177,26-35
32,62000,RENT,8.0,VENTURE,D,10000,17.27,1,0.16,Y,7,Medium,0.16129032258064516,26-35
29,68000,RENT,1.0,MEDICAL,B,10000,10.65,0,0.15,N,5,Medium,0.14705882352941177,26-35
34,75000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,20000,13.06,0,0.27,N,8,Medium,0.26666666666666666,26-35
34,75000,MORTGAGE,6.0,VENTURE,A,8000,5.42,0,0.11,N,10,Medium,0.10666666666666667,26-35
30,68000,RENT,7.0,PERSONAL,B,10000,10.75,0,0.15,N,7,Medium,0.14705882352941177,26-35
27,68000,RENT,0.0,DEBTCONSOLIDATION,B,10000,10.99,0,0.15,N,5,Medium,0.14705882352941177,26-35
34,75000,MORTGAGE,14.0,MEDICAL,B,10000,11.11,0,0.13,N,10,Medium,0.13333333333333333,26-35
28,68496,RENT,8.0,PERSONAL,B,10000,10.99,0,0.15,N,5,Medium,0.14599392665265126,26-35
29,68500,RENT,4.0,VENTURE,B,10000,12.53,0,0.15,N,7,Medium,0.145985401459854,26-35
30,68580,RENT,3.0,VENTURE,A,10000,7.88,0,0.15,N,10,Medium,0.1458151064450277,26-35
29,75000,MORTGAGE,11.0,MEDICAL,A,10000,5.42,0,0.13,N,9,Medium,0.13333333333333333,26-35
34,69204,RENT,4.0,PERSONAL,B,10000,12.18,0,0.14,N,6,Medium,0.1445003179006994,26-35
30,75000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,15000,12.98,0,0.2,N,8,Medium,0.2,26-35
33,75000,MORTGAGE,6.0,PERSONAL,A,12000,5.42,0,0.16,N,10,Medium,0.16,26-35
27,70000,RENT,11.0,MEDICAL,B,10000,10.65,0,0.14,N,10,Medium,0.14285714285714285,26-35
29,75000,MORTGAGE,7.0,EDUCATION,A,6125,7.49,0,0.08,N,8,Medium,0.08166666666666667,26-35
28,69000,MORTGAGE,9.0,EDUCATION,A,15000,6.54,1,0.22,N,5,Medium,0.21739130434782608,26-35
31,70000,RENT,0.0,PERSONAL,C,10000,13.48,0,0.14,Y,8,Medium,0.14285714285714285,26-35
33,75000,OWN,5.0,HOMEIMPROVEMENT,A,17000,6.54,0,0.23,N,5,Medium,0.22666666666666666,26-35
29,70000,RENT,1.0,HOMEIMPROVEMENT,A,10000,7.49,0,0.14,N,8,Medium,0.14285714285714285,26-35
35,70000,RENT,1.0,HOMEIMPROVEMENT,C,10000,13.98,0,0.14,N,7,Medium,0.14285714285714285,26-35
27,75000,MORTGAGE,6.0,MEDICAL,A,10000,5.79,0,0.13,N,7,Medium,0.13333333333333333,26-35
32,75000,MORTGAGE,16.0,EDUCATION,C,5000,12.61,0,0.07,Y,10,Medium,0.06666666666666667,26-35
35,70000,RENT,4.0,VENTURE,E,10000,16.45,0,0.14,Y,10,Medium,0.14285714285714285,26-35
28,70000,RENT,2.0,MEDICAL,C,10000,13.48,0,0.14,Y,9,Medium,0.14285714285714285,26-35
28,75000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,16000,6.17,0,0.21,N,6,Medium,0.21333333333333335,26-35
27,70000,RENT,2.0,EDUCATION,B,10000,10.99,0,0.14,N,6,Medium,0.14285714285714285,26-35
35,70360,RENT,8.0,EDUCATION,A,10000,6.62,0,0.14,N,5,Medium,0.14212620807276863,26-35
30,75000,OWN,0.0,EDUCATION,A,10000,7.88,0,0.13,N,5,Medium,0.13333333333333333,26-35
30,75000,MORTGAGE,12.0,PERSONAL,A,8000,7.14,0,0.11,N,9,Medium,0.10666666666666667,26-35
32,75000,MORTGAGE,3.0,VENTURE,B,10000,10.38,0,0.13,N,10,Medium,0.13333333333333333,26-35
29,75000,MORTGAGE,3.0,PERSONAL,B,4000,10.75,0,0.05,N,9,Medium,0.05333333333333334,26-35
27,71020,RENT,1.0,MEDICAL,C,10000,12.53,0,0.14,N,6,Medium,0.14080540692762603,26-35
33,75000,MORTGAGE,2.0,MEDICAL,A,10000,7.88,0,0.13,N,9,Medium,0.13333333333333333,26-35
30,75000,MORTGAGE,11.0,MEDICAL,A,15000,7.88,0,0.2,N,9,Medium,0.2,26-35
29,58650,MORTGAGE,5.0,MEDICAL,E,3000,17.19,1,0.04,N,6,Medium,0.05115089514066496,26-35
29,71500,RENT,2.0,MEDICAL,C,10000,13.57,0,0.14,N,6,Medium,0.13986013986013987,26-35
29,75000,OWN,3.0,HOMEIMPROVEMENT,A,12000,7.51,0,0.16,N,5,Medium,0.16,26-35
33,75000,MORTGAGE,17.0,MEDICAL,C,12000,13.48,0,0.16,Y,8,Medium,0.16,26-35
31,75000,MORTGAGE,3.0,EDUCATION,B,12000,10.38,0,0.16,N,10,Medium,0.16,26-35
30,75000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,21000,14.35,0,0.28,Y,5,Medium,0.28,26-35
30,66000,RENT,5.0,EDUCATION,D,10000,14.83,1,0.15,Y,9,Medium,0.15151515151515152,26-35
30,72000,RENT,1.0,DEBTCONSOLIDATION,B,10000,9.99,0,0.14,N,7,Medium,0.1388888888888889,26-35
34,72000,RENT,2.0,HOMEIMPROVEMENT,A,10000,7.51,0,0.14,N,7,Medium,0.1388888888888889,26-35
28,75000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,10500,7.49,0,0.14,N,9,Medium,0.14,26-35
27,75000,MORTGAGE,3.0,VENTURE,B,4000,11.49,0,0.05,N,7,Medium,0.05333333333333334,26-35
34,75000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6000,7.51,0,0.08,N,7,Medium,0.08,26-35
28,66000,RENT,12.0,DEBTCONSOLIDATION,D,10000,15.7,1,0.15,N,5,Medium,0.15151515151515152,26-35
27,75000,OWN,3.0,HOMEIMPROVEMENT,C,25000,13.85,0,0.33,N,10,Medium,0.3333333333333333,26-35
29,75000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,4200,10.99,0,0.06,N,6,Medium,0.056,26-35
28,69000,MORTGAGE,5.0,DEBTCONSOLIDATION,F,25000,19.41,1,0.36,Y,5,Medium,0.36231884057971014,26-35
34,73000,RENT,0.0,PERSONAL,B,10000,11.11,0,0.14,N,10,Medium,0.136986301369863,26-35
32,73000,RENT,4.0,DEBTCONSOLIDATION,A,10000,8.59,0,0.14,N,8,Medium,0.136986301369863,26-35
32,75000,MORTGAGE,10.0,VENTURE,E,20000,16.45,0,0.27,Y,8,Medium,0.26666666666666666,26-35
28,75000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,9600,10.62,0,0.13,N,7,Medium,0.128,26-35
28,74000,RENT,12.0,HOMEIMPROVEMENT,B,10000,11.71,0,0.14,N,8,Medium,0.13513513513513514,26-35
33,74000,RENT,3.0,HOMEIMPROVEMENT,A,10000,7.49,0,0.14,N,8,Medium,0.13513513513513514,26-35
33,74520,RENT,4.0,HOMEIMPROVEMENT,D,10000,16.89,0,0.13,N,10,Medium,0.13419216317767044,26-35
27,75000,MORTGAGE,4.0,PERSONAL,B,20150,11.36,0,0.27,N,6,Medium,0.26866666666666666,26-35
33,75000,RENT,4.0,HOMEIMPROVEMENT,A,10000,7.49,0,0.13,N,6,Medium,0.13333333333333333,26-35
28,75000,RENT,6.0,VENTURE,A,10000,7.9,0,0.13,N,5,Medium,0.13333333333333333,26-35
35,75000,OWN,2.0,MEDICAL,B,25000,10.99,0,0.33,N,7,Medium,0.3333333333333333,26-35
27,75000,MORTGAGE,5.0,HOMEIMPROVEMENT,E,8500,17.19,0,0.11,N,5,Medium,0.11333333333333333,26-35
29,75000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,14400,13.92,0,0.19,N,9,Medium,0.192,26-35
32,75000,MORTGAGE,10.0,PERSONAL,C,22000,13.92,0,0.29,N,10,Medium,0.29333333333333333,26-35
32,75000,RENT,3.0,HOMEIMPROVEMENT,A,10000,7.29,0,0.13,N,10,Medium,0.13333333333333333,26-35
32,75000,MORTGAGE,2.0,EDUCATION,D,2000,15.65,0,0.03,Y,10,Medium,0.02666666666666667,26-35
30,75000,RENT,2.0,HOMEIMPROVEMENT,A,10000,7.29,0,0.13,N,9,Medium,0.13333333333333333,26-35
27,75000,RENT,9.0,EDUCATION,B,10000,9.63,0,0.13,N,9,Medium,0.13333333333333333,26-35
34,75000,RENT,2.0,PERSONAL,B,10000,10.0,0,0.13,N,8,Medium,0.13333333333333333,26-35
27,75000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,23200,15.31,0,0.31,N,9,Medium,0.30933333333333335,26-35
34,58650,MORTGAGE,7.0,MEDICAL,G,12000,20.17,1,0.17,Y,10,Medium,0.20460358056265984,26-35
32,75000,MORTGAGE,5.0,PERSONAL,C,15000,13.57,0,0.2,N,6,Medium,0.2,26-35
31,75000,MORTGAGE,8.0,VENTURE,B,15600,11.83,0,0.21,N,5,Medium,0.208,26-35
30,75000,MORTGAGE,4.0,VENTURE,B,15000,11.48,0,0.2,N,7,Medium,0.2,26-35
28,75000,MORTGAGE,2.0,MEDICAL,B,20000,12.18,0,0.27,N,5,Medium,0.26666666666666666,26-35
28,75000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,6000,11.48,0,0.08,N,8,Medium,0.08,26-35
27,75000,MORTGAGE,1.0,PERSONAL,C,18000,13.57,0,0.24,Y,9,Medium,0.24,26-35
31,75000,RENT,1.0,MEDICAL,C,10000,13.47,0,0.13,Y,6,Medium,0.13333333333333333,26-35
28,75000,MORTGAGE,10.0,MEDICAL,A,9800,7.49,0,0.13,N,7,Medium,0.13066666666666665,26-35
